K1,O1,MSF,M2,MM,Q1,S2,2Q1,N2,SK3,MO3,NO1,ALP1,MK3,M4,OO1,MN4,S4,MU2,M6,SN4,L2,2SK5,2MS6,J1,EPS2,2MN6,M3,2MK5,UPS1,3MK7,MS4,ETA2,M8,2SM6
0.294299948660215,0.241168084665873,0.213937492889629,0.137885254377303,0.108473210590693,0.0768256189385933,0.0541116767212339,0.0469947457396135,0.0460541157519027,0.0341168835661333,0.0310177504403938,0.0286643023636774,0.0277539176505597,0.0259673156021765,0.0248679576921694,0.0203485812447585,0.0175098167368794,0.0172938904242736,0.0170731351796324,0.0155709329963839,0.0146742496271817,0.0138521697352849,0.013309352542917,0.0131282441994843,0.010862735315859,0.00898907868592766,0.00839968206055676,0.00811177768502017,0.00785949386780587,0.00579217597670236,0.00536364846617214,0.00528465381542706,0.00350415183049136,0.00342531866309662,0.00257366145793469
0.00653580303621046,0.00632227727855794,0.0462063905822392,0.00556877053888828,0.0432415830808203,0.00553333349128045,0.00505150551598365,0.00567036973508995,0.00614743123761633,0.00279762897003835,0.00278663430533649,0.0056749017034785,0.00621302469218089,0.00293960259431029,0.0019829178790764,0.0061592303919185,0.00200049311387958,0.00192198588134752,0.00537600016670379,0.00197215609982778,0.00193668744157383,0.00559971948385289,0.00187180972236016,0.00205632510662372,0.00513605054513567,0.0051701911597658,0.00170182078387133,0.00259742830948145,0.00140143351147235,0.00496565517719149,0.00123232117309875,0.00187771278400979,0.00522206731250289,0.00146587019236035,0.00187248528804139
